reading_id,room_id,date,time,temperature_c,humidity_pct,occupancy_count,max_capacity,utilization_pct,ac_status,light_status,projector_status,air_quality_index
SNS0004225,Room-305,2025-07-09,10:00,30.0,44.6,43,60,71.7,ON,ON,OFF,98
SNS0004226,Room-305,2025-07-09,11:00,35.7,49.5,3,60,5.0,OFF,ON,OFF,162
SNS0004227,Room-305,2025-07-09,12:00,34.5,41.0,32,60,53.3,ON,ON,ON,125
SNS0004228,Room-305,2025-07-09,13:00,27.2,65.9,37,60,61.7,ON,ON,OFF,141
SNS0004229,Room-305,2025-07-09,14:00,24.1,39.0,29,60,48.3,ON,ON,ON,92
SNS0004230,Room-305,2025-07-09,15:00,21.8,65.7,8,60,13.3,OFF,ON,OFF,83
SNS0004231,Room-306,2025-07-09,07:00,24.4,61.6,8,60,13.3,OFF,ON,OFF,84
SNS0004232,Room-306,2025-07-09,08:00,20.8,50.0,50,60,83.3,ON,ON,ON,44
SNS0004233,Room-306,2025-07-09,09:00,26.2,72.4,41,60,68.3,ON,ON,OFF,163
SNS0004234,Room-306,2025-07-09,10:00,37.1,55.4,10,60,16.7,OFF,ON,OFF,38
SNS0004235,Room-306,2025-07-09,11:00,26.2,61.7,1,60,1.7,OFF,ON,OFF,93
SNS0004236,Room-306,2025-07-09,12:00,23.8,44.8,23,60,38.3,ON,ON,ON,71
SNS0004237,Room-306,2025-07-09,13:00,30.3,44.3,49,60,81.7,ON,ON,ON,115
SNS0004238,Room-306,2025-07-09,14:00,28.1,48.4,49,60,81.7,ON,ON,OFF,113
SNS0004239,Room-306,2025-07-09,15:00,21.7,37.6,8,60,13.3,OFF,ON,OFF,131
SNS0004240,Room-307,2025-07-09,07:00,23.1,44.4,7,60,11.7,OFF,ON,OFF,56
SNS0004241,Room-307,2025-07-09,08:00,27.5,43.6,53,60,88.3,ON,ON,ON,145
SNS0004242,Room-307,2025-07-09,09:00,23.9,71.5,38,60,63.3,ON,ON,ON,136
SNS0004243,Room-307,2025-07-09,10:00,22.9,54.6,36,60,60.0,ON,ON,OFF,173
SNS0004244,Room-307,2025-07-09,11:00,24.3,66.6,26,60,43.3,ON,ON,ON,66
SNS0004245,Room-307,2025-07-09,12:00,22.5,37.6,18,60,30.0,OFF,ON,ON,66
SNS0004246,Room-307,2025-07-09,13:00,23.1,45.4,28,60,46.7,ON,ON,OFF,105
SNS0004247,Room-307,2025-07-09,14:00,30.7,69.8,53,60,88.3,ON,ON,OFF,62
SNS0004248,Room-307,2025-07-09,15:00,20.7,49.8,8,60,13.3,OFF,ON,OFF,91
SNS0004249,Room-308,2025-07-09,07:00,21.4,36.3,10,60,16.7,OFF,ON,OFF,102
SNS0004250,Room-308,2025-07-09,08:00,21.1,52.5,10,60,16.7,OFF,ON,OFF,157
SNS0004251,Room-308,2025-07-09,09:00,22.4,40.1,39,60,65.0,ON,ON,OFF,89
SNS0004252,Room-308,2025-07-09,10:00,28.2,65.2,27,60,45.0,ON,ON,ON,134
SNS0004253,Room-308,2025-07-09,11:00,28.2,54.3,42,60,70.0,ON,ON,OFF,36
SNS0004254,Room-308,2025-07-09,12:00,33.5,38.8,16,60,26.7,OFF,ON,ON,166
SNS0004255,Room-308,2025-07-09,13:00,25.9,38.0,18,60,30.0,OFF,ON,ON,57
SNS0004256,Room-308,2025-07-09,14:00,35.1,58.0,50,60,83.3,ON,ON,ON,166
SNS0004257,Room-308,2025-07-09,15:00,28.0,44.1,10,60,16.7,OFF,ON,OFF,123
SNS0004258,Room-309,2025-07-09,07:00,24.5,58.7,5,60,8.3,OFF,ON,OFF,151
SNS0004259,Room-309,2025-07-09,08:00,25.4,41.0,47,60,78.3,ON,ON,OFF,118
SNS0004260,Room-309,2025-07-09,09:00,23.2,66.7,54,60,90.0,ON,ON,ON,51
SNS0004261,Room-309,2025-07-09,10:00,23.4,37.6,32,60,53.3,ON,ON,ON,129
SNS0004262,Room-309,2025-07-09,11:00,23.8,42.8,8,60,13.3,OFF,ON,OFF,125
SNS0004263,Room-309,2025-07-09,12:00,30.9,50.2,54,60,90.0,ON,ON,ON,100
SNS0004264,Room-309,2025-07-09,13:00,37.6,37.2,0,60,0.0,OFF,OFF,OFF,73
SNS0004265,Room-309,2025-07-09,14:00,31.1,64.9,12,60,20.0,OFF,ON,OFF,101
SNS0004266,Room-309,2025-07-09,15:00,29.6,52.7,0,60,0.0,OFF,OFF,OFF,173
SNS0004267,Room-310,2025-07-09,07:00,28.6,54.0,2,60,3.3,OFF,ON,OFF,125
SNS0004268,Room-310,2025-07-09,08:00,21.2,74.0,18,60,30.0,OFF,ON,OFF,154
SNS0004269,Room-310,2025-07-09,09:00,30.0,51.8,14,60,23.3,OFF,ON,ON,44
SNS0004270,Room-310,2025-07-09,10:00,33.6,56.7,50,60,83.3,ON,ON,OFF,89
SNS0004271,Room-310,2025-07-09,11:00,31.4,47.5,3,60,5.0,OFF,ON,OFF,103
SNS0004272,Room-310,2025-07-09,12:00,23.3,65.1,37,60,61.7,ON,ON,ON,41
SNS0004273,Room-310,2025-07-09,13:00,25.1,73.1,21,60,35.0,ON,ON,ON,109
SNS0004274,Room-310,2025-07-09,14:00,35.0,72.7,9,60,15.0,OFF,ON,OFF,44
SNS0004275,Room-310,2025-07-09,15:00,22.0,69.1,0,60,0.0,OFF,OFF,OFF,169
SNS0004276,Room-311,2025-07-09,07:00,23.6,53.9,0,60,0.0,OFF,OFF,OFF,53
SNS0004277,Room-311,2025-07-09,08:00,29.0,61.5,20,60,33.3,OFF,ON,ON,39
SNS0004278,Room-311,2025-07-09,09:00,29.9,61.6,21,60,35.0,ON,ON,ON,103
SNS0004279,Room-311,2025-07-09,10:00,22.4,49.6,20,60,33.3,OFF,ON,OFF,103
SNS0004280,Room-311,2025-07-09,11:00,34.8,61.4,5,60,8.3,OFF,ON,OFF,167
SNS0004281,Room-311,2025-07-09,12:00,26.0,71.7,2,60,3.3,OFF,ON,OFF,51
SNS0004282,Room-311,2025-07-09,13:00,37.8,49.7,30,60,50.0,ON,ON,ON,108
SNS0004283,Room-311,2025-07-09,14:00,25.8,62.6,33,60,55.0,ON,ON,ON,79
SNS0004284,Room-311,2025-07-09,15:00,23.9,35.8,6,60,10.0,OFF,ON,OFF,155
SNS0004285,Room-312,2025-07-09,07:00,22.5,60.7,7,60,11.7,OFF,ON,OFF,104
SNS0004286,Room-312,2025-07-09,08:00,29.7,71.1,41,60,68.3,ON,ON,OFF,98
SNS0004287,Room-312,2025-07-09,09:00,27.6,63.1,39,60,65.0,ON,ON,ON,101
SNS0004288,Room-312,2025-07-09,10:00,37.5,70.5,50,60,83.3,ON,ON,OFF,120
SNS0004289,Room-312,2025-07-09,11:00,23.9,47.5,9,60,15.0,OFF,ON,OFF,93
SNS0004290,Room-312,2025-07-09,12:00,23.2,72.2,38,60,63.3,ON,ON,ON,97
SNS0004291,Room-312,2025-07-09,13:00,26.8,36.5,2,60,3.3,OFF,ON,OFF,179
SNS0004292,Room-312,2025-07-09,14:00,22.5,56.1,16,60,26.7,OFF,ON,ON,138
SNS0004293,Room-312,2025-07-09,15:00,22.4,64.5,1,60,1.7,OFF,ON,OFF,171
SNS0004294,Room-313,2025-07-09,07:00,27.7,37.5,5,60,8.3,OFF,ON,OFF,47
SNS0004295,Room-313,2025-07-09,08:00,21.6,57.0,39,60,65.0,ON,ON,ON,30
SNS0004296,Room-313,2025-07-09,09:00,27.9,44.6,18,60,30.0,OFF,ON,OFF,56
SNS0004297,Room-313,2025-07-09,10:00,25.5,47.3,17,60,28.3,OFF,ON,ON,180
SNS0004298,Room-313,2025-07-09,11:00,26.9,47.9,0,60,0.0,OFF,OFF,OFF,61
SNS0004299,Room-313,2025-07-09,12:00,34.7,35.5,52,60,86.7,ON,ON,ON,55
SNS0004300,Room-313,2025-07-09,13:00,23.2,59.8,20,60,33.3,OFF,ON,OFF,141
SNS0004301,Room-313,2025-07-09,14:00,24.1,48.0,1,60,1.7,OFF,ON,OFF,83
SNS0004302,Room-313,2025-07-09,15:00,20.5,40.6,10,60,16.7,OFF,ON,OFF,143
SNS0004303,Room-314,2025-07-09,07:00,23.4,74.2,3,60,5.0,OFF,ON,OFF,167
SNS0004304,Room-314,2025-07-09,08:00,21.8,38.5,23,60,38.3,ON,ON,ON,112
SNS0004305,Room-314,2025-07-09,09:00,21.8,42.5,32,60,53.3,ON,ON,ON,127
SNS0004306,Room-314,2025-07-09,10:00,22.2,49.8,13,60,21.7,OFF,ON,ON,157
SNS0004307,Room-314,2025-07-09,11:00,29.1,38.8,19,60,31.7,OFF,ON,ON,96
SNS0004308,Room-314,2025-07-09,12:00,22.5,74.5,20,60,33.3,OFF,ON,OFF,57
SNS0004309,Room-314,2025-07-09,13:00,36.9,44.6,13,60,21.7,OFF,ON,ON,46
SNS0004310,Room-314,2025-07-09,14:00,35.6,35.7,18,60,30.0,OFF,ON,OFF,45
SNS0004311,Room-314,2025-07-09,15:00,28.7,67.1,3,60,5.0,OFF,ON,OFF,120
SNS0004312,Room-315,2025-07-09,07:00,24.0,49.1,2,60,3.3,OFF,ON,OFF,70
SNS0004313,Room-315,2025-07-09,08:00,27.4,56.0,9,60,15.0,OFF,ON,OFF,91
SNS0004314,Room-315,2025-07-09,09:00,23.9,54.1,50,60,83.3,ON,ON,ON,82
SNS0004315,Room-315,2025-07-09,10:00,24.5,40.7,17,60,28.3,OFF,ON,OFF,144
SNS0004316,Room-315,2025-07-09,11:00,23.4,67.6,0,60,0.0,OFF,OFF,OFF,79
SNS0004317,Room-315,2025-07-09,12:00,28.5,68.1,25,60,41.7,ON,ON,OFF,145
SNS0004318,Room-315,2025-07-09,13:00,25.4,60.0,49,60,81.7,ON,ON,OFF,96
SNS0004319,Room-315,2025-07-09,14:00,24.3,36.4,20,60,33.3,OFF,ON,OFF,62
SNS0004320,Room-315,2025-07-09,15:00,22.2,72.0,4,60,6.7,OFF,ON,OFF,131
SNS0004321,Room-G01,2025-07-10,07:00,29.6,43.5,9,60,15.0,OFF,ON,OFF,89
SNS0004322,Room-G01,2025-07-10,08:00,24.1,50.7,38,60,63.3,ON,ON,OFF,88
SNS0004323,Room-G01,2025-07-10,09:00,28.2,53.9,6,60,10.0,OFF,ON,OFF,138
SNS0004324,Room-G01,2025-07-10,10:00,35.0,43.8,15,60,25.0,OFF,ON,ON,152
SNS0004325,Room-G01,2025-07-10,11:00,23.0,59.1,41,60,68.3,ON,ON,ON,168
SNS0004326,Room-G01,2025-07-10,12:00,35.1,45.2,16,60,26.7,OFF,ON,ON,142
SNS0004327,Room-G01,2025-07-10,13:00,27.6,72.0,37,60,61.7,ON,ON,OFF,124
SNS0004328,Room-G01,2025-07-10,14:00,30.6,40.6,25,60,41.7,ON,ON,ON,140
SNS0004329,Room-G01,2025-07-10,15:00,28.8,60.6,10,60,16.7,OFF,ON,OFF,168
SNS0004330,Room-G02,2025-07-10,07:00,29.9,61.2,5,60,8.3,OFF,ON,OFF,162
SNS0004331,Room-G02,2025-07-10,08:00,20.1,65.4,24,60,40.0,ON,ON,OFF,172
SNS0004332,Room-G02,2025-07-10,09:00,27.8,42.2,10,60,16.7,OFF,ON,OFF,57
SNS0004333,Room-G02,2025-07-10,10:00,25.7,68.1,31,60,51.7,ON,ON,ON,140
SNS0004334,Room-G02,2025-07-10,11:00,37.1,68.7,24,60,40.0,ON,ON,OFF,37
SNS0004335,Room-G02,2025-07-10,12:00,22.3,63.3,23,60,38.3,ON,ON,ON,122
SNS0004336,Room-G02,2025-07-10,13:00,35.7,66.1,19,60,31.7,OFF,ON,OFF,142
SNS0004337,Room-G02,2025-07-10,14:00,33.4,59.5,55,60,91.7,ON,ON,OFF,57
SNS0004338,Room-G02,2025-07-10,15:00,21.9,49.7,8,60,13.3,OFF,ON,OFF,136
SNS0004339,Room-G03,2025-07-10,07:00,24.3,73.0,4,60,6.7,OFF,ON,OFF,33
SNS0004340,Room-G03,2025-07-10,08:00,20.9,59.4,53,60,88.3,ON,ON,ON,43
SNS0004341,Room-G03,2025-07-10,09:00,29.3,71.7,21,60,35.0,ON,ON,ON,109
SNS0004342,Room-G03,2025-07-10,10:00,29.6,70.1,15,60,25.0,OFF,ON,ON,107
SNS0004343,Room-G03,2025-07-10,11:00,28.1,53.0,30,60,50.0,ON,ON,ON,111
SNS0004344,Room-G03,2025-07-10,12:00,35.2,42.2,54,60,90.0,ON,ON,OFF,165
SNS0004345,Room-G03,2025-07-10,13:00,27.5,60.1,49,60,81.7,ON,ON,OFF,171
SNS0004346,Room-G03,2025-07-10,14:00,25.9,36.8,25,60,41.7,ON,ON,OFF,30
SNS0004347,Room-G03,2025-07-10,15:00,25.6,56.0,8,60,13.3,OFF,ON,OFF,30
SNS0004348,Room-G04,2025-07-10,07:00,27.8,45.6,9,60,15.0,OFF,ON,OFF,38
SNS0004349,Room-G04,2025-07-10,08:00,25.0,67.1,41,60,68.3,ON,ON,OFF,153
SNS0004350,Room-G04,2025-07-10,09:00,27.7,51.5,45,60,75.0,ON,ON,ON,91
SNS0004351,Room-G04,2025-07-10,10:00,31.1,36.1,32,60,53.3,ON,ON,ON,68
SNS0004352,Room-G04,2025-07-10,11:00,30.4,37.6,50,60,83.3,ON,ON,OFF,64
SNS0004353,Room-G04,2025-07-10,12:00,26.5,68.8,22,60,36.7,ON,ON,ON,83
SNS0004354,Room-G04,2025-07-10,13:00,28.0,50.2,44,60,73.3,ON,ON,OFF,59
SNS0004355,Room-G04,2025-07-10,14:00,28.7,45.7,32,60,53.3,ON,ON,OFF,127
SNS0004356,Room-G04,2025-07-10,15:00,21.9,43.0,0,60,0.0,OFF,OFF,OFF,94
SNS0004357,Room-G05,2025-07-10,07:00,27.5,35.2,2,60,3.3,OFF,ON,OFF,162
SNS0004358,Room-G05,2025-07-10,08:00,20.3,67.4,43,60,71.7,ON,ON,OFF,119
SNS0004359,Room-G05,2025-07-10,09:00,29.4,45.0,3,60,5.0,OFF,ON,OFF,106
SNS0004360,Room-G05,2025-07-10,10:00,26.3,50.2,42,60,70.0,ON,ON,OFF,71
SNS0004361,Room-G05,2025-07-10,11:00,26.0,55.0,54,60,90.0,ON,ON,ON,106
SNS0004362,Room-G05,2025-07-10,12:00,24.1,40.4,49,60,81.7,ON,ON,ON,34
SNS0004363,Room-G05,2025-07-10,13:00,33.2,59.8,25,60,41.7,ON,ON,ON,49
SNS0004364,Room-G05,2025-07-10,14:00,23.9,37.7,4,60,6.7,OFF,ON,OFF,62
SNS0004365,Room-G05,2025-07-10,15:00,27.2,60.6,3,60,5.0,OFF,ON,OFF,141
SNS0004366,Room-G06,2025-07-10,07:00,28.8,63.8,5,60,8.3,OFF,ON,OFF,153
SNS0004367,Room-G06,2025-07-10,08:00,28.2,61.6,8,60,13.3,OFF,ON,OFF,122
SNS0004368,Room-G06,2025-07-10,09:00,27.1,57.8,16,60,26.7,OFF,ON,ON,113
SNS0004369,Room-G06,2025-07-10,10:00,35.1,58.2,10,60,16.7,OFF,ON,OFF,32
SNS0004370,Room-G06,2025-07-10,11:00,34.9,64.5,12,60,20.0,OFF,ON,OFF,108
SNS0004371,Room-G06,2025-07-10,12:00,32.9,74.6,8,60,13.3,OFF,ON,OFF,101
SNS0004372,Room-G06,2025-07-10,13:00,32.4,69.2,37,60,61.7,ON,ON,OFF,64
SNS0004373,Room-G06,2025-07-10,14:00,30.1,37.2,2,60,3.3,OFF,ON,OFF,58
SNS0004374,Room-G06,2025-07-10,15:00,22.3,35.9,3,60,5.0,OFF,ON,OFF,94
SNS0004375,Room-G07,2025-07-10,07:00,23.2,52.4,10,60,16.7,OFF,ON,OFF,86
SNS0004376,Room-G07,2025-07-10,08:00,29.6,38.7,47,60,78.3,ON,ON,OFF,133
SNS0004377,Room-G07,2025-07-10,09:00,24.3,74.9,19,60,31.7,OFF,ON,ON,40
SNS0004378,Room-G07,2025-07-10,10:00,25.6,58.5,41,60,68.3,ON,ON,OFF,140
SNS0004379,Room-G07,2025-07-10,11:00,32.6,69.8,37,60,61.7,ON,ON,ON,115
SNS0004380,Room-G07,2025-07-10,12:00,36.4,69.9,29,60,48.3,ON,ON,OFF,176
SNS0004381,Room-G07,2025-07-10,13:00,26.4,38.2,0,60,0.0,OFF,OFF,OFF,147
SNS0004382,Room-G07,2025-07-10,14:00,26.1,39.5,11,60,18.3,OFF,ON,ON,103
SNS0004383,Room-G07,2025-07-10,15:00,21.0,65.8,7,60,11.7,OFF,ON,OFF,66
SNS0004384,Room-G08,2025-07-10,07:00,29.3,53.1,3,60,5.0,OFF,ON,OFF,100
SNS0004385,Room-G08,2025-07-10,08:00,21.4,43.4,22,60,36.7,ON,ON,OFF,45
SNS0004386,Room-G08,2025-07-10,09:00,29.9,69.8,30,60,50.0,ON,ON,OFF,123
SNS0004387,Room-G08,2025-07-10,10:00,34.5,54.9,16,60,26.7,OFF,ON,ON,58
SNS0004388,Room-G08,2025-07-10,11:00,37.1,37.9,16,60,26.7,OFF,ON,ON,89
SNS0004389,Room-G08,2025-07-10,12:00,35.3,45.4,0,60,0.0,OFF,OFF,OFF,40
SNS0004390,Room-G08,2025-07-10,13:00,34.0,55.3,9,60,15.0,OFF,ON,OFF,33
SNS0004391,Room-G08,2025-07-10,14:00,25.2,55.9,19,60,31.7,OFF,ON,ON,157
SNS0004392,Room-G08,2025-07-10,15:00,23.4,52.8,4,60,6.7,OFF,ON,OFF,119
SNS0004393,Room-G09,2025-07-10,07:00,27.9,42.5,10,60,16.7,OFF,ON,OFF,112
SNS0004394,Room-G09,2025-07-10,08:00,20.2,47.8,30,60,50.0,ON,ON,OFF,89
SNS0004395,Room-G09,2025-07-10,09:00,24.7,44.0,38,60,63.3,ON,ON,ON,167
SNS0004396,Room-G09,2025-07-10,10:00,23.8,43.0,0,60,0.0,OFF,OFF,OFF,172
SNS0004397,Room-G09,2025-07-10,11:00,35.0,68.1,6,60,10.0,OFF,ON,OFF,80
SNS0004398,Room-G09,2025-07-10,12:00,32.2,67.8,40,60,66.7,ON,ON,OFF,120
SNS0004399,Room-G09,2025-07-10,13:00,22.5,74.3,7,60,11.7,OFF,ON,OFF,44
SNS0004400,Room-G09,2025-07-10,14:00,33.1,39.1,1,60,1.7,OFF,ON,OFF,135
SNS0004401,Room-G09,2025-07-10,15:00,23.8,51.2,5,60,8.3,OFF,ON,OFF,96
SNS0004402,Room-G10,2025-07-10,07:00,25.3,50.2,2,60,3.3,OFF,ON,OFF,45
SNS0004403,Room-G10,2025-07-10,08:00,22.6,45.9,39,60,65.0,ON,ON,ON,163
SNS0004404,Room-G10,2025-07-10,09:00,21.2,66.5,44,60,73.3,ON,ON,ON,62
SNS0004405,Room-G10,2025-07-10,10:00,26.7,36.3,6,60,10.0,OFF,ON,OFF,64
SNS0004406,Room-G10,2025-07-10,11:00,29.3,38.7,19,60,31.7,OFF,ON,OFF,150
SNS0004407,Room-G10,2025-07-10,12:00,26.7,48.0,12,60,20.0,OFF,ON,ON,139
SNS0004408,Room-G10,2025-07-10,13:00,31.6,53.9,55,60,91.7,ON,ON,OFF,128
SNS0004409,Room-G10,2025-07-10,14:00,37.0,45.1,7,60,11.7,OFF,ON,OFF,97
SNS0004410,Room-G10,2025-07-10,15:00,20.3,45.8,1,60,1.7,OFF,ON,OFF,106
SNS0004411,Room-G11,2025-07-10,07:00,22.0,41.8,6,60,10.0,OFF,ON,OFF,60
SNS0004412,Room-G11,2025-07-10,08:00,26.0,64.3,20,60,33.3,OFF,ON,ON,99
SNS0004413,Room-G11,2025-07-10,09:00,28.1,41.1,10,60,16.7,OFF,ON,OFF,41
SNS0004414,Room-G11,2025-07-10,10:00,29.4,69.3,52,60,86.7,ON,ON,OFF,105
SNS0004415,Room-G11,2025-07-10,11:00,24.9,41.4,9,60,15.0,OFF,ON,OFF,58
SNS0004416,Room-G11,2025-07-10,12:00,34.8,36.8,14,60,23.3,OFF,ON,ON,105
SNS0004417,Room-G11,2025-07-10,13:00,37.1,49.9,27,60,45.0,ON,ON,ON,76
SNS0004418,Room-G11,2025-07-10,14:00,28.7,45.7,29,60,48.3,ON,ON,OFF,49
SNS0004419,Room-G11,2025-07-10,15:00,24.1,46.2,2,60,3.3,OFF,ON,OFF,152
SNS0004420,Room-G12,2025-07-10,07:00,26.9,62.9,7,60,11.7,OFF,ON,OFF,71
SNS0004421,Room-G12,2025-07-10,08:00,20.7,69.6,53,60,88.3,ON,ON,OFF,116
SNS0004422,Room-G12,2025-07-10,09:00,23.6,55.9,50,60,83.3,ON,ON,ON,67
SNS0004423,Room-G12,2025-07-10,10:00,37.4,61.7,35,60,58.3,ON,ON,ON,60
SNS0004424,Room-G12,2025-07-10,11:00,37.7,44.7,27,60,45.0,ON,ON,OFF,142
SNS0004425,Room-G12,2025-07-10,12:00,32.5,44.0,14,60,23.3,OFF,ON,OFF,167
SNS0004426,Room-G12,2025-07-10,13:00,24.7,70.8,11,60,18.3,OFF,ON,ON,132
SNS0004427,Room-G12,2025-07-10,14:00,26.1,36.7,6,60,10.0,OFF,ON,OFF,47
SNS0004428,Room-G12,2025-07-10,15:00,21.4,58.3,7,60,11.7,OFF,ON,OFF,126
SNS0004429,Room-G13,2025-07-10,07:00,23.8,47.3,6,60,10.0,OFF,ON,OFF,45
SNS0004430,Room-G13,2025-07-10,08:00,29.9,59.0,41,60,68.3,ON,ON,OFF,179
SNS0004431,Room-G13,2025-07-10,09:00,28.7,53.2,15,60,25.0,OFF,ON,ON,90
SNS0004432,Room-G13,2025-07-10,10:00,35.6,39.9,14,60,23.3,OFF,ON,ON,163
SNS0004433,Room-G13,2025-07-10,11:00,30.5,42.4,12,60,20.0,OFF,ON,OFF,40
SNS0004434,Room-G13,2025-07-10,12:00,27.5,57.9,24,60,40.0,ON,ON,OFF,56
SNS0004435,Room-G13,2025-07-10,13:00,37.6,60.0,17,60,28.3,OFF,ON,ON,90
SNS0004436,Room-G13,2025-07-10,14:00,37.9,45.2,38,60,63.3,ON,ON,ON,33
SNS0004437,Room-G13,2025-07-10,15:00,24.6,64.8,0,60,0.0,OFF,OFF,OFF,125
SNS0004438,Room-G14,2025-07-10,07:00,22.9,71.8,6,60,10.0,OFF,ON,OFF,172
SNS0004439,Room-G14,2025-07-10,08:00,26.0,47.7,18,60,30.0,OFF,ON,OFF,48
SNS0004440,Room-G14,2025-07-10,09:00,29.2,61.0,12,60,20.0,OFF,ON,OFF,134
SNS0004441,Room-G14,2025-07-10,10:00,24.0,41.2,18,60,30.0,OFF,ON,OFF,105
SNS0004442,Room-G14,2025-07-10,11:00,33.6,42.7,47,60,78.3,ON,ON,ON,71
SNS0004443,Room-G14,2025-07-10,12:00,35.3,57.6,23,60,38.3,ON,ON,OFF,71
SNS0004444,Room-G14,2025-07-10,13:00,23.0,68.6,39,60,65.0,ON,ON,OFF,64
SNS0004445,Room-G14,2025-07-10,14:00,24.4,55.1,36,60,60.0,ON,ON,OFF,47
SNS0004446,Room-G14,2025-07-10,15:00,23.0,70.6,5,60,8.3,OFF,ON,OFF,153
SNS0004447,Room-G15,2025-07-10,07:00,26.7,40.0,0,60,0.0,OFF,OFF,OFF,107
SNS0004448,Room-G15,2025-07-10,08:00,22.8,37.2,6,60,10.0,OFF,ON,OFF,54
SNS0004449,Room-G15,2025-07-10,09:00,29.7,52.0,0,60,0.0,OFF,OFF,OFF,163
SNS0004450,Room-G15,2025-07-10,10:00,23.3,42.2,1,60,1.7,OFF,ON,OFF,36
SNS0004451,Room-G15,2025-07-10,11:00,35.9,73.9,9,60,15.0,OFF,ON,OFF,130
SNS0004452,Room-G15,2025-07-10,12:00,29.7,71.2,38,60,63.3,ON,ON,ON,52
SNS0004453,Room-G15,2025-07-10,13:00,35.7,46.2,52,60,86.7,ON,ON,OFF,38
SNS0004454,Room-G15,2025-07-10,14:00,26.9,58.9,34,60,56.7,ON,ON,ON,107
SNS0004455,Room-G15,2025-07-10,15:00,27.3,68.6,8,60,13.3,OFF,ON,OFF,47
SNS0004456,Room-101,2025-07-10,07:00,22.3,43.2,0,60,0.0,OFF,OFF,OFF,130
SNS0004457,Room-101,2025-07-10,08:00,21.2,50.2,50,60,83.3,ON,ON,ON,75
SNS0004458,Room-101,2025-07-10,09:00,24.0,45.7,2,60,3.3,OFF,ON,OFF,55
SNS0004459,Room-101,2025-07-10,10:00,28.9,54.5,19,60,31.7,OFF,ON,ON,108
SNS0004460,Room-101,2025-07-10,11:00,31.5,49.3,1,60,1.7,OFF,ON,OFF,44
SNS0004461,Room-101,2025-07-10,12:00,24.8,39.4,18,60,30.0,OFF,ON,OFF,117
SNS0004462,Room-101,2025-07-10,13:00,37.0,51.0,51,60,85.0,ON,ON,OFF,82
SNS0004463,Room-101,2025-07-10,14:00,23.2,61.9,14,60,23.3,OFF,ON,OFF,89
SNS0004464,Room-101,2025-07-10,15:00,23.3,42.8,3,60,5.0,OFF,ON,OFF,132
SNS0004465,Room-102,2025-07-10,07:00,26.9,69.9,10,60,16.7,OFF,ON,OFF,84
SNS0004466,Room-102,2025-07-10,08:00,25.2,38.7,33,60,55.0,ON,ON,ON,129
SNS0004467,Room-102,2025-07-10,09:00,20.2,59.8,20,60,33.3,OFF,ON,OFF,30
SNS0004468,Room-102,2025-07-10,10:00,24.2,51.1,47,60,78.3,ON,ON,OFF,133
SNS0004469,Room-102,2025-07-10,11:00,31.8,39.0,49,60,81.7,ON,ON,ON,69
SNS0004470,Room-102,2025-07-10,12:00,38.0,44.4,49,60,81.7,ON,ON,OFF,126
SNS0004471,Room-102,2025-07-10,13:00,34.8,58.2,41,60,68.3,ON,ON,OFF,167
SNS0004472,Room-102,2025-07-10,14:00,34.0,45.0,1,60,1.7,OFF,ON,OFF,76
SNS0004473,Room-102,2025-07-10,15:00,27.2,64.5,5,60,8.3,OFF,ON,OFF,35
SNS0004474,Room-103,2025-07-10,07:00,21.0,63.6,0,60,0.0,OFF,OFF,OFF,69
SNS0004475,Room-103,2025-07-10,08:00,26.7,71.2,25,60,41.7,ON,ON,OFF,166
SNS0004476,Room-103,2025-07-10,09:00,29.0,54.9,44,60,73.3,ON,ON,ON,156
SNS0004477,Room-103,2025-07-10,10:00,32.1,65.3,45,60,75.0,ON,ON,ON,115
SNS0004478,Room-103,2025-07-10,11:00,29.5,72.7,48,60,80.0,ON,ON,OFF,130
SNS0004479,Room-103,2025-07-10,12:00,29.2,72.2,3,60,5.0,OFF,ON,OFF,84
SNS0004480,Room-103,2025-07-10,13:00,22.0,55.0,49,60,81.7,ON,ON,OFF,60
SNS0004481,Room-103,2025-07-10,14:00,28.6,52.7,49,60,81.7,ON,ON,ON,57
SNS0004482,Room-103,2025-07-10,15:00,23.1,56.0,2,60,3.3,OFF,ON,OFF,63
SNS0004483,Room-104,2025-07-10,07:00,23.5,51.9,4,60,6.7,OFF,ON,OFF,165
SNS0004484,Room-104,2025-07-10,08:00,22.5,41.9,2,60,3.3,OFF,ON,OFF,96
SNS0004485,Room-104,2025-07-10,09:00,21.1,66.7,3,60,5.0,OFF,ON,OFF,133
SNS0004486,Room-104,2025-07-10,10:00,23.0,62.9,30,60,50.0,ON,ON,ON,131
SNS0004487,Room-104,2025-07-10,11:00,35.0,73.1,42,60,70.0,ON,ON,ON,168
SNS0004488,Room-104,2025-07-10,12:00,29.1,69.3,20,60,33.3,OFF,ON,OFF,89
SNS0004489,Room-104,2025-07-10,13:00,25.5,59.1,34,60,56.7,ON,ON,ON,150
SNS0004490,Room-104,2025-07-10,14:00,37.5,63.6,37,60,61.7,ON,ON,OFF,165
SNS0004491,Room-104,2025-07-10,15:00,30.0,72.0,8,60,13.3,OFF,ON,OFF,81
SNS0004492,Room-105,2025-07-10,07:00,25.6,62.3,10,60,16.7,OFF,ON,OFF,120
